id,department,gender,id_crew,job,name
292445,Directing,0,1272324,Director,Pipilotti Rist
224946,Directing,0,1210470,Director,Don Thacker
74790,Directing,0,545053,Director,Aaron Katz
285025,Directing,2,17700,Director,Christian Zübert
253292,Directing,0,938587,Director,Neil Berkeley
161426,Directing,0,1119100,Director,Richard Kern
265016,Directing,0,1310518,Director,Colin Minihan
91237,Directing,0,1120660,Director,Jae-shik Park
127862,Directing,0,1085903,Director,Jason Buxton
61138,Directing,2,11489,Director,William Cameron Menzies
289727,Directing,2,18323,Director,Marc Lawrence
258193,Directing,0,1299058,Director,Matty Beckerman
39262,Directing,2,101520,Director,John Gilling
31275,Directing,2,1031151,Director,Vic Savage
142946,Directing,2,56953,Director,Gene Quintano
39263,Directing,2,43789,Director,Seth Holt
299203,Directing,0,1348076,Director,Manuel De Landa
2813,Directing,0,19069,Director,Claude Chabrol
242512,Directing,0,84962,Director,Stiles White
273997,Directing,2,1240791,Director,Alex Holmes
250578,Directing,0,225746,Director,Christian Larson
274127,Directing,0,189655,Director,Jim Kaufman
15021,Directing,0,57865,Director,Álex de la Iglesia
46314,Directing,2,58268,Director,Stefan Fjeldmark
46314,Directing,0,123248,Director,Jørgen Lerdam
46314,Directing,0,567202,Director,Flemming Quist Møller
54445,Directing,2,134129,Director,Benny Boom
242582,Directing,2,57113,Director,Dan Gilroy
252457,Directing,0,1287822,Director,Nick Read
152736,Directing,2,17051,Director,James Franco
3937,Directing,0,34170,Director,Frank R. Strayer
129943,Directing,0,119294,Director,Abbas Kiarostami
94513,Directing,0,119294,Director,Abbas Kiarostami
129945,Directing,0,119294,Director,Abbas Kiarostami
41097,Directing,0,125455,Director,Jenö Koltai
41097,Directing,0,127483,Director,József Gémes
51576,Directing,0,550619,Director,Yoshimichi Furukawa
36523,Directing,0,125457,Director,Tibor Hernádi
177572,Directing,2,70238,Director,Chris Williams
177572,Directing,2,227439,Director,Don Hall
27501,Directing,2,94771,Director,Roland West
298538,Directing,0,557372,Director,Turner Clay
49706,Directing,2,58053,Director,Pang Ho-cheung
236735,Directing,0,6521,Director,Alberto Rodríguez
241742,Directing,2,1023419,Director,Joseph J. Lawson
31446,Directing,2,120930,Director,Jon Jones
31024,Directing,0,100793,Director,Reginald Le Borg
115549,Directing,2,116326,Director,Philip Dunne
228326,Directing,0,1265056,Director,Jorge R. Gutierrez
200727,Directing,2,63820,Director,Christian Ditter
217923,Directing,2,26760,Director,Tsui Hark
69017,Directing,2,143998,Director,Malcolm St. Clair
304850,Directing,0,1255859,Director,Canyon Prince
225044,Directing,2,11805,Director,Frank Whaley
273271,Directing,0,1326297,Director,Bradley King
143516,Directing,2,66224,Director,Charles B. Pierce
203912,Directing,2,2034,Director,Danny Boyle
17278,Directing,2,16410,Director,Jules Bass
268735,Directing,2,120930,Director,Jon Jones
169066,Directing,2,116326,Director,Philip Dunne
149087,Directing,0,66842,Director,Christophe Offenstein
72270,Directing,2,168442,Director,Peter Lauer
22599,Directing,2,956,Director,Guy Ritchie
81424,Directing,0,1020087,Director,Cordell Barker
48504,Directing,0,591947,Director,Richard Condie
173491,Directing,2,168683,Director,Christopher Smith
173491,Directing,0,1156223,Director,Merete Mueller
264660,Directing,2,2036,Director,Alex Garland
284306,Directing,0,225014,Director,Jukka-Pekka Valkeapää
41558,Directing,2,130311,Director,Paul Middleditch
40081,Directing,0,99436,Director,Chang Cheh
159304,Directing,0,1020087,Director,Cordell Barker
48488,Directing,0,1020087,Director,Cordell Barker
207752,Directing,2,129678,Director,Will Jason
27805,Directing,0,84981,Director,Brian Trenchard-Smith
102851,Directing,0,1168560,Director,Seyyed Reza Mir-Karimi
41023,Directing,2,52172,Director,Sam Newfield
32069,Directing,2,32767,Director,John Byrum
190173,Directing,2,32767,Director,John Byrum
12314,Directing,2,28267,Director,Wolfgang Panzer
52996,Directing,2,11090,Director,Edgar Wright
253254,Directing,0,234817,Director,Shawn Christensen
208286,Directing,0,1172111,Director,Jerzy Rose
212846,Directing,2,1197210,Director,David Turner
212846,Directing,0,1197211,Director,Lara Zizic
257874,Directing,2,134604,Director,Ben Ketai
38890,Directing,2,583285,Director,Monty Banks
84944,Directing,2,931473,Director,Erik Blomberg
71098,Directing,2,143998,Director,Malcolm St. Clair
87060,Directing,0,27923,Director,Pen Tennyson
63140,Directing,0,1467269,Director,Benjamin Fingerhut
268272,Directing,0,1316819,Director,Ryan Murdock
3576,Directing,2,33026,Director,Harold S. Bucquet
413669,Directing,2,120529,Director,Hamilton MacFadden
234862,Directing,0,1270224,Director,Laurent Witz
234862,Directing,0,1270225,Director,Alexandre Espigares
245700,Directing,2,65452,Director,Mike Leigh
224414,Directing,1,42287,Director,Leslie Zemeckis
251232,Directing,2,1286519,Director,Mark Raso
278772,Directing,2,74653,Director,John Borowski
38456,Directing,2,118343,Director,Eugene Forde
33708,Directing,2,94166,Director,Gordon Wiles
21250,Directing,2,1020854,Director,Mario Piluso
37193,Directing,2,8929,Director,Charles Crichton
83228,Directing,2,257772,Director,João César Monteiro
83226,Directing,2,257772,Director,João César Monteiro
180305,Directing,2,63303,Director,Peter Cornwell
92401,Directing,2,9855,Director,Terence Young
77887,Directing,2,2216,Director,Gary Rydstrom
116440,Directing,2,197,Director,David Silverman
82424,Directing,0,7929,Director,Angus MacLane
98622,Directing,2,71923,Director,Shane Acker
89888,Directing,2,64278,Director,Michael Feifer
17082,Directing,2,81220,Director,Dante Lam
273510,Directing,0,125544,Director,Tim Fywell
103081,Directing,0,125544,Director,Tim Fywell
141950,Directing,2,10249,Director,Volker Schlöndorff
93407,Directing,0,550414,Director,Rose Bosch
122843,Directing,2,24248,Director,Nigel Cole
52475,Directing,2,113500,Director,Philipp Stölzl
14575,Directing,2,77084,Director,Adrian Vitoria
58626,Directing,2,228177,Director,William Kaufman
20270,Directing,2,228177,Director,William Kaufman
157058,Directing,0,130051,Director,Craig Moss
41244,Directing,2,26760,Director,Tsui Hark
27310,Directing,2,97555,Director,Roel Reiné
55069,Directing,2,97555,Director,Roel Reiné
151933,Directing,2,97555,Director,Roel Reiné
260063,Directing,2,97555,Director,Roel Reiné
230731,Directing,0,81397,Director,Rasmus A. Sivertsen
14830,Directing,0,179236,Director,Patrick Archibald
14830,Directing,2,105643,Director,Jay Oliva
14830,Directing,2,35269,Director,Dick Sebast
14830,Directing,0,35268,Director,Frank Paur
77499,Directing,0,129373,Director,Terry Klassen
77499,Directing,2,474866,Director,Mark Baldo
264646,Directing,2,474866,Director,Mark Baldo
275287,Directing,0,1216562,Director,Mark Baldo
42313,Directing,2,71852,Director,Paul Sabella
42313,Directing,0,127759,Director,Phil Mendez
12450,Directing,2,72258,Director,Steve Boyum
61495,Directing,0,233213,Director,Mauri Kunnas
61495,Directing,0,148010,Director,Pekka Lehtosaari
19164,Directing,2,24346,Director,Roy Allen Smith
19165,Directing,2,90864,Director,Charles Grosvenor
17337,Directing,2,90864,Director,Charles Grosvenor
31473,Directing,0,108097,Director,Larry Latham
27653,Directing,0,108097,Director,Larry Latham
196830,Directing,2,5058,Director,Roger Christian
57483,Directing,0,78108,Director,Isaac Florentine
42903,Directing,2,33880,Director,Dick Lowry
79365,Directing,2,33880,Director,Dick Lowry
171581,Directing,2,83985,Director,Scott Wiper
56212,Directing,2,113337,Director,Aleksey Balabanov
20994,Directing,2,113337,Director,Aleksey Balabanov
199575,Directing,0,1323509,Director,Zak Hilditch
178446,Directing,2,210769,Director,Philipp Kadelbach
17108,Directing,0,939330,Director,Chu Yen-ping
280795,Directing,2,87550,Director,Vishal Bhardwaj
123366,Directing,0,53995,Director,Peter Brosens
123366,Directing,0,53996,Director,Jessica Hope Woodworth
97414,Directing,0,1245632,Director,Catherine Tatge
97414,Directing,0,1247137,Director,Laurence Rees
34995,Directing,2,41222,Director,Arthur Allan Seidelman
72977,Directing,2,231756,Director,Sandy Tung
67669,Directing,2,64508,Director,Sidney J. Furie
188102,Directing,2,64508,Director,Sidney J. Furie
41497,Directing,2,64508,Director,Sidney J. Furie
244563,Directing,2,558860,Director,David Zellner
99819,Directing,0,229873,Director,Gerardo Olivares
256311,Directing,0,139162,Director,Maximilian Erlenwein
130747,Directing,2,1844,Director,Til Schweiger
42542,Directing,2,128148,Director,Ed Hunt
159140,Directing,1,139847,Director,Alison Ellwood
103686,Directing,2,40506,Director,Ulrich Seidl
56481,Directing,0,92409,Director,Richard Holm
42757,Directing,0,144195,Director,Christoffer Boe
177865,Directing,2,1558,Director,Søren Kragh-Jacobsen
86616,Directing,2,13776,Director,John Frankenheimer
101307,Directing,2,862,Director,George C. Scott
138754,Directing,0,582264,Director,Jens Sjögren
68197,Directing,2,550526,Director,Jeff Prosserman
166560,Directing,0,94180,Director,Charles Reisner
222731,Directing,0,585135,Director,George Nichols Jr.
297265,Directing,0,1373405,Director,Elaine Constantine
54625,Directing,0,229246,Director,Jeff Hare
25754,Directing,2,19172,Director,Donald P. Borchers
25752,Directing,1,22140,Director,Kari Skogland
25751,Directing,2,69331,Director,Ethan Wiley
70575,Directing,2,18384,Director,Joel Soisson
25753,Directing,0,134705,Director,Guy Magar
45181,Directing,2,590989,Director,Ricardo Larraín
4956,Directing,0,39168,Director,Pierre Gaspard-Huit
55596,Directing,2,1100,Director,Arnold Schwarzenegger
149023,Directing,2,130791,Director,John Lyde
71114,Directing,2,560264,Director,Eduardo Mignogna
64679,Directing,0,65304,Director,Franc Roddam
15460,Directing,1,35137,Director,Josiane Balasko
74974,Directing,2,15901,Director,Jonathan Sanger
32079,Directing,2,54839,Director,Eric Red
119213,Directing,2,51679,Director,John Ridley
131475,Directing,2,1086386,Director,Jason Lapeyre
59996,Directing,0,131096,Director,Dennis Dimster
144471,Directing,0,29317,Director,R.G. Springsteen
158426,Directing,2,21002,Director,David Marconi
41035,Directing,2,5629,Director,Freddie Francis
39239,Directing,2,3776,Director,Jean-Luc Godard
39239,Directing,0,937278,Director,Groupe Dziga Vertov
39239,Directing,0,1034549,Director,Jean-Henri Roger
26298,Directing,2,3776,Director,Jean-Luc Godard
26298,Directing,0,53782,Director,Jean-Pierre Gorin
26298,Directing,0,95058,Director,Anne-Marie Miéville
26298,Directing,0,937278,Director,Groupe Dziga Vertov
61415,Directing,2,3776,Director,Jean-Luc Godard
65612,Directing,2,3776,Director,Jean-Luc Godard
53412,Directing,2,13848,Director,Charlie Chaplin
53406,Directing,2,13848,Director,Charlie Chaplin
53387,Directing,2,13848,Director,Charlie Chaplin
244838,Directing,2,257772,Director,João César Monteiro
244836,Directing,2,257772,Director,João César Monteiro
154188,Directing,2,257772,Director,João César Monteiro
253959,Directing,2,257772,Director,João César Monteiro
199336,Directing,2,257772,Director,João César Monteiro
293028,Directing,0,1248061,Director,David Munro
256679,Directing,0,1295443,Director,Alan Lowery
12076,Directing,0,49555,Director,Petter Næss
55472,Directing,2,78053,Director,Edwin L. Marin
51649,Directing,2,130325,Director,Lesley Selander
25896,Directing,1,57363,Director,Colette Burson
172008,Directing,2,225893,Director,Niall MacCormick
201847,Directing,0,1183990,Director,Egidio Coccimiglio
250608,Directing,0,1285938,Director,Nicholas Kalikow
69204,Directing,2,80570,Director,Walter Lang
289314,Directing,1,75699,Director,Lisa Cholodenko
265180,Directing,0,68519,Director,Andrey Zvyagintsev
147533,Directing,2,125074,Director,Shin Yeon-shick
216156,Directing,2,57632,Director,Uberto Pasolini
140979,Directing,2,1,Director,George Lucas
57563,Directing,0,9956,Director,Chris Marker
87492,Directing,2,5345,Director,Bennett Miller
80680,Directing,0,16040,Director,Bill Brame
68715,Directing,0,605443,Director,Shiro Toyoda
122047,Directing,0,2662,Director,Frank Capra
44092,Directing,0,554948,Director,Chao-Bin Su
44092,Directing,2,11401,Director,John Woo
31418,Directing,0,108049,Director,Valeriya Gay Germanika
63069,Directing,2,15378,Director,Carol Reed
53853,Directing,2,114337,Director,George Fitzmaurice
196802,Directing,2,99346,Director,Stephen Roberts
112501,Directing,0,909996,Director,Sadao Yamanaka
31879,Directing,2,89632,Director,William K. Howard
106635,Directing,2,81165,Director,Archie Mayo
81113,Directing,1,145833,Director,Marion Gering
97193,Directing,2,21311,Director,Wesley Ruggles
43863,Directing,2,32427,Director,W.S. Van Dyke
199534,Directing,2,59998,Director,Greg McLean
95874,Directing,0,14674,Director,George Cukor
82239,Directing,2,74878,Director,Tay Garnett
90523,Directing,0,14860,Director,Victor Saville
14459,Directing,2,59958,Director,Jamie Blanks
41234,Directing,2,32134,Director,Charles Vidor
87925,Directing,2,105477,Director,Bernard Vorhaus
57749,Directing,2,236861,Director,James Rabbitts
185567,Directing,2,69987,Director,Jérôme Salle
140276,Directing,0,11435,Director,Howard Hawks
27341,Directing,0,97567,Director,Graham Cutts
77951,Directing,0,561061,Director,Neil Nightingale
77951,Directing,2,66191,Director,Barry Cook
52010,Directing,0,145169,Director,Martyn Pick
75258,Directing,1,80672,Director,Peggy Holmes
75258,Directing,2,210053,Director,Roberts Gannaway
25475,Directing,2,111736,Director,Klay Hall
50114,Directing,0,15868,Director,Uli Edel
99785,Directing,2,126855,Director,Pavel Lungin
41545,Directing,2,126855,Director,Pavel Lungin
41842,Directing,2,126855,Director,Pavel Lungin
59101,Directing,2,45279,Director,Albert Zugsmith
85518,Directing,2,40054,Director,Andrew L. Stone
292498,Directing,2,77101,Director,Edward Buzzell
63787,Directing,1,90375,Director,Christy Cabanne
71034,Directing,2,71732,Director,Peter Masterson
91580,Directing,2,44740,Director,Richard Shepard
91580,Directing,2,980200,Director,Mark Mullin
50119,Directing,2,17208,Director,Danny Lerner
17699,Directing,2,90223,Director,Greg MacGillivray
14666,Directing,2,63462,Director,Christopher Duddy
61856,Directing,2,12300,Director,Fred M. Wilcox
36597,Directing,1,115677,Director,Coky Giedroyc
105528,Directing,0,1037977,Director,Timothy Armstrong
57573,Directing,2,87670,Director,Keith Truesdell
160019,Directing,2,21479,Director,Andrew Stevens
134688,Directing,0,84074,Director,Jay Karas
15501,Directing,0,80172,Director,Marty Callner
15501,Directing,2,31837,Director,Dane Cook
18434,Directing,2,71339,Director,Rick Bieber
16080,Directing,2,117486,Director,James K. Jones
232866,Directing,0,1122782,Director,Jorge Sanjinés
89602,Directing,2,16294,Director,Jonathan Demme
74295,Directing,0,16767,Director,Aki Kaurismäki
101330,Directing,0,236362,Director,Alain Tanner
109809,Directing,2,33008,Director,Menahem Golan
59838,Directing,2,148601,Director,Don Weis
2089,Directing,0,21386,Director,Guy Manos
290729,Directing,2,27005,Director,Don Michael Paul
293633,Directing,2,11864,Director,Ryan Phillippe
152943,Directing,2,1081524,Director,Frans Zwartjes
290542,Directing,2,5369,Director,George C. Wolfe
35917,Directing,2,14773,Director,Don Siegel
52364,Directing,2,3632,Director,Richard Brooks
57738,Directing,2,41587,Director,Armyan Bernstein
24091,Directing,2,90817,Director,Jeffrey Gerritsen
24091,Directing,2,90818,Director,John V. Soto
183662,Directing,2,83403,Director,Malik Bader
72103,Directing,2,70862,Director,Richard Thorpe
20362,Directing,2,5029,Director,Robert Siodmak
173761,Directing,2,995407,Director,Eduardo Rodríguez
25391,Directing,2,77947,Director,Michael Schroeder
64160,Directing,2,72543,Director,Sam Firstenberg
64161,Directing,2,127537,Director,Yossi Wein
64372,Directing,2,87671,Director,John Moffitt
31775,Directing,1,87673,Director,Beth McCarthy-Miller
255476,Directing,0,1037977,Director,Timothy Armstrong
253899,Directing,2,44134,Director,Allan Eastman
38470,Directing,0,29321,Director,Terry O. Morse
125257,Directing,0,93078,Director,Kôhei Oguri
207933,Directing,2,37948,Director,Brad Anderson
49585,Directing,0,142514,Director,Pavel Bardin
136743,Directing,0,225702,Director,Darko Mitrevski
238203,Directing,2,233660,Director,Hiroshi Shimizu
107413,Directing,2,239551,Director,Nobuo Nakagawa
205819,Directing,0,1188218,Director,Krisztina Deák
238628,Directing,0,1273262,Director,Zaza Urushadze
260001,Directing,0,1302549,Director,Susanna Fogel
286817,Directing,0,929616,Director,Marina Rice Bader
57875,Directing,2,83199,Director,Tokuzô Tanaka
256092,Directing,0,84981,Director,Brian Trenchard-Smith
198225,Directing,0,239213,Director,Tai Katô
248870,Directing,0,1238131,Director,Amy Schatz
183108,Directing,0,106242,Director,Nick Zedd
61525,Directing,2,122969,Director,Edward Sedgwick
156317,Directing,0,4109,Director,Michael Curtiz
145762,Directing,2,1123200,Director,Santiago Álvarez
